year,unit_id,name,admin_parent,operation,population_before,population_after,urban_before,urban_after,rural_before,rural_after,note
1930,adm_1930_136,Безымянный район №12 (Каинский округ),Каинский округ,population_recalculated,23491,23428,0,0,23491,23428,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_137,Безымянный район №7 (Томский округ),Томский округ,population_recalculated,7474,7454,0,0,7474,7454,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_138,Безымянный район №12 (Омский округ),Омский округ,population_recalculated,54696,54549,0,0,54696,54549,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_140,Безымянный район №2 (Тюменский округ),Тюменский округ,population_recalculated,19861,19808,0,0,19861,19808,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_141,Безымянный район №13 (Каинский округ),Каинский округ,population_recalculated,36646,36548,0,0,36646,36548,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_142,Безымянный район №13 (Омский округ),Омский округ,population_recalculated,43308,43192,0,0,43308,43192,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_143,Безымянный район №8 (Томский округ),Томский округ,population_recalculated,25506,25438,0,0,25506,25438,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_144,Безымянный район №9 (Томский округ),Томский округ,population_recalculated,21173,21116,0,0,21173,21116,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_145,Безымянный район №14 (Омский округ),Омский округ,population_recalculated,52822,52680,0,0,52822,52680,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_146,Безымянный район №7 (Ишимский округ),Ишимский округ,population_recalculated,27829,27754,0,0,27829,27754,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_147,Безымянный район №10 (Томский округ),Томский округ,population_recalculated,25819,25750,0,0,25819,25750,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_148,Безымянный район №15 (Омский округ),Омский округ,population_recalculated,23708,23644,0,0,23708,23644,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_149,Безымянный район №3 (Тюменский округ),Тюменский округ,population_recalculated,40105,39997,0,0,40105,39997,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_150,Безымянный район №14 (Каинский округ),Каинский округ,population_recalculated,23466,23403,0,0,23466,23403,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_151,Безымянный район №8 (Ишимский округ),Ишимский округ,population_recalculated,38835,38731,0,0,38835,38731,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_152,Безымянный район №11 (Томский округ),Томский округ,population_recalculated,86176,85945,0,0,86176,85945,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_153,Безымянный район №4 (Тюменский округ),Тюменский округ,population_recalculated,34391,34299,0,0,34391,34299,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_154,Безымянный район №15 (Каинский округ),Каинский округ,population_recalculated,22164,22105,0,0,22164,22105,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_155,Безымянный район №9 (Ишимский округ),Ишимский округ,population_recalculated,23695,23631,0,0,23695,23631,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_156,Безымянный район №10 (Ишимский округ),Ишимский округ,population_recalculated,20248,20194,0,0,20248,20194,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_157,Безымянный район №12 (Томский округ),Томский округ,population_recalculated,28336,28260,0,0,28336,28260,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_158,Безымянный район №16 (Каинский округ),Каинский округ,population_recalculated,22030,21971,0,0,22030,21971,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_159,Безымянный район №13 (Томский округ),Томский округ,population_recalculated,31932,31846,0,0,31932,31846,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_160,Безымянный район №14 (Томский округ),Томский округ,population_recalculated,31449,31365,0,0,31449,31365,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_161,Безымянный район №5 (Тюменский округ),Тюменский округ,population_recalculated,40056,39949,0,0,40056,39949,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_162,Безымянный район №11 (Ишимский округ),Ишимский округ,population_recalculated,31793,31708,0,0,31793,31708,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_163,Безымянный район №17 (Каинский округ),Каинский округ,population_recalculated,35809,35713,0,0,35809,35713,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_164,Безымянный район №15 (Томский округ),Томский округ,population_recalculated,23602,23539,0,0,23602,23539,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_165,Безымянный район №16 (Омский округ),Омский округ,population_recalculated,28122,28047,0,0,28122,28047,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_166,Безымянный район №12 (Ишимский округ),Ишимский округ,population_recalculated,68861,68676,0,0,68861,68676,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_167,Безымянный район №18 (Каинский округ),Каинский округ,population_recalculated,24103,24038,0,0,24103,24038,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_168,Безымянный район №6 (Тюменский округ),Тюменский округ,population_recalculated,28978,28900,0,0,28978,28900,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_169,Безымянный район №5 (Ачинский округ),Ачинский округ,population_recalculated,482,481,0,0,482,481,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_170,Безымянный район №7 (Тюменский округ),Тюменский округ,population_recalculated,52792,52650,0,0,52792,52650,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_171,Безымянный район №16 (Томский округ),Томский округ,population_recalculated,16094,16051,0,0,16094,16051,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_172,Безымянный район №17 (Томский округ),Томский округ,population_recalculated,27999,27924,0,0,27999,27924,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_173,Безымянный район №18 (Томский округ),Томский округ,population_recalculated,18703,18653,0,0,18703,18653,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_174,Безымянный район №8 (Тюменский округ),Тюменский округ,population_recalculated,29515,29436,0,0,29515,29436,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_175,Безымянный район №4 (Тобольский округ),Тобольский округ,population_recalculated,22902,22841,0,0,22902,22841,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_176,Безымянный район №19 (Томский округ),Томский округ,population_recalculated,40635,40526,0,0,40635,40526,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_177,Безымянный район №9 (Тюменский округ),Тюменский округ,population_recalculated,27683,27609,0,0,27683,27609,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_178,Безымянный район №5 (Тобольский округ),Тобольский округ,population_recalculated,16070,16027,0,0,16070,16027,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_179,Безымянный район №6 (Ачинский округ),Ачинский округ,population_recalculated,17875,17827,0,0,17875,17827,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_180,Безымянный район №20 (Томский округ),Томский округ,population_recalculated,32987,32899,0,0,32987,32899,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_181,Безымянный район №6 (Тобольский округ),Тобольский округ,population_recalculated,15587,15545,0,0,15587,15545,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_182,Безымянный район №17 (Омский округ),Омский округ,population_recalculated,48270,48141,0,0,48270,48141,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_183,Безымянный район №18 (Омский округ),Омский округ,population_recalculated,36708,36610,0,0,36708,36610,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_184,Безымянный район №19 (Омский округ),Омский округ,population_recalculated,18708,18658,0,0,18708,18658,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_186,Безымянный район №7 (Тобольский округ),Тобольский округ,population_recalculated,25788,25719,0,0,25788,25719,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_187,Безымянный район №22 (Томский округ),Томский округ,population_recalculated,17586,17539,0,0,17586,17539,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_188,Безымянный район №23 (Томский округ),Томский округ,population_recalculated,39018,38913,0,0,39018,38913,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_189,Безымянный район №8 (Тобольский округ),Тобольский округ,population_recalculated,26220,26150,0,0,26220,26150,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_190,Безымянный район №9 (Тобольский округ),Тобольский округ,population_recalculated,8023,8001,0,0,8023,8001,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_191,Безымянный район №10 (Тобольский округ),Тобольский округ,population_recalculated,11640,11609,0,0,11640,11609,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1930,adm_1930_192,Безымянный район №24 (Томский округ),Томский округ,population_recalculated,27620,27546,0,0,27620,27546,"Малая поправка после чистки 1926; городской разрез v53 сохранён, embedded urban повторно не добавлялся."
1947,adm_1947_1,Кош-Агачский район,Горно-Алтайская автономная область,urban_rural_rebalanced,9614,9614,0,1493,9614,8121,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_2,Третьяковский район,Алтайский край,urban_rural_rebalanced,27979,27979,0,4343,27979,23636,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,urban_rural_rebalanced,14752,14752,0,2290,14752,12462,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_4,Локтевский район,Алтайский край,urban_rural_rebalanced,28659,28659,0,4449,28659,24210,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_5,Усть-Канский,Алтайский край,urban_rural_rebalanced,15051,15051,0,2337,15051,12714,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_6,Змеиногорский район,Алтайский край,urban_rural_rebalanced,27789,27789,0,4312,27789,23477,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_7,Улаганский район,Горно-Алтайская автономная область,urban_rural_rebalanced,4557,4557,0,707,4557,3850,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_8,Элекмонарский район,Горно-Алтайская автономная область,urban_rural_rebalanced,8649,8649,0,1342,8649,7307,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_9,Шебалинский район,Горно-Алтайская автономная область,urban_rural_rebalanced,13153,13153,0,2041,13153,11112,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_10,Курьинский район,Алтайский край,urban_rural_rebalanced,14846,14846,0,2304,14846,12542,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_11,Угловский район,Алтайский край,urban_rural_rebalanced,24111,24111,0,3742,24111,20369,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_12,Чарышский район,Алтайский край,urban_rural_rebalanced,32807,32807,0,5091,32807,27716,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_13,Краснощековский район,Алтайский край,urban_rural_rebalanced,29488,29488,0,4576,29488,24912,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_14,Рубцовский район,Алтайский край,urban_rural_rebalanced,29023,29023,0,4504,29023,24519,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_15,Майминский район,Горно-Алтайская автономная область,urban_rural_rebalanced,24688,24688,0,3831,24688,20857,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_17,Алтайский район,Алтайский край,urban_rural_rebalanced,38351,38351,0,5952,38351,32399,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_18,Белоглаэовский район,Алтайский край,urban_rural_rebalanced,15352,15352,0,2382,15352,12970,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_19,Егорьевский район,Алтайский край,urban_rural_rebalanced,21860,21860,0,3392,21860,18468,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_20,Поспелихинский район,Алтайский край,urban_rural_rebalanced,25165,25165,0,3905,25165,21260,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_21,Михайловский район,Алтайский край,urban_rural_rebalanced,22342,22342,0,3467,22342,18875,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_22,Усть-Калманский район,Алтайский край,urban_rural_rebalanced,31555,31555,0,4897,31555,26658,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_23,Солонешенский район,Алтайский край,urban_rural_rebalanced,43922,43922,0,6816,43922,37106,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_24,Волчихинский район,Алтайский край,urban_rural_rebalanced,25203,25203,0,3911,25203,21292,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_25,Смоленский район,Алтайский край,urban_rural_rebalanced,32285,32285,0,5010,32285,27275,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,urban_rural_rebalanced,24712,24712,0,3835,24712,20877,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_27,Новичихинский район,Алтайский край,urban_rural_rebalanced,18792,18792,0,2916,18792,15876,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_28,Ключевский район,Алтайский край,urban_rural_rebalanced,20047,20047,0,3111,20047,16936,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_29,Шипуновский район,Алтайский край,urban_rural_rebalanced,32697,32697,0,5074,32697,27623,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_30,Быстроистокский район,Алтайский край,urban_rural_rebalanced,18828,18828,0,2922,18828,15906,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_31,Алейский район,Алтайский край,urban_rural_rebalanced,26563,26563,0,4122,26563,22441,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_32,Старобардинский район,Алтайский край,urban_rural_rebalanced,29685,29685,0,4607,29685,25078,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_33,Сростинский район,Алтайский край,urban_rural_rebalanced,14682,14682,0,2278,14682,12404,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_34,Турочакский район,Горно-Алтайская автономная область,urban_rural_rebalanced,23229,23229,0,3605,23229,19624,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_35,Усть-Пристанский район,Алтайский край,urban_rural_rebalanced,38722,38722,0,6009,38722,32713,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_36,Кулундинский район,Алтайский край,urban_rural_rebalanced,14866,14866,0,2307,14866,12559,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_37,Романовский район,Алтайский край,urban_rural_rebalanced,18109,18109,0,2810,18109,15299,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_38,Зональный район,Алтайский край,urban_rural_rebalanced,48007,48007,0,7450,48007,40557,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_39,Родинский район,Алтайский край,urban_rural_rebalanced,29250,29250,0,4539,29250,24711,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_40,Мамонтовский район,Алтайский край,urban_rural_rebalanced,25740,25740,0,3995,25740,21745,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_41,Марушинский район,Алтайский край,urban_rural_rebalanced,25922,25922,0,4023,25922,21899,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_42,Топчихинский район,Алтайский край,urban_rural_rebalanced,42463,42463,0,6590,42463,35873,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_43,Табунский район,Алтайский край,urban_rural_rebalanced,12464,12464,0,1934,12464,10530,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_44,Солтонский район,Алтайский край,urban_rural_rebalanced,31195,31195,0,4841,31195,26354,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_45,Завьяловский район,Алтайский край,urban_rural_rebalanced,21000,21000,0,3259,21000,17741,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_46,Парфеновский район,Алтайский край,urban_rural_rebalanced,25195,25195,0,3910,25195,21285,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_47,Благовещенский район,Алтайский край,urban_rural_rebalanced,31598,31598,0,4904,31598,26694,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_48,Калманский,Алтайский край,urban_rural_rebalanced,26220,26220,0,4069,26220,22151,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_49,Троицкий район,Алтайский край,urban_rural_rebalanced,44013,44013,0,6830,44013,37183,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_50,Яминский район,Алтайский край,urban_rural_rebalanced,20767,20767,0,3223,20767,17544,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_51,Ребрихинский,Алтайский край,urban_rural_rebalanced,20830,20830,0,3233,20830,17597,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_52,Ребрихинский район,Алтайский край,urban_rural_rebalanced,22207,22207,0,3446,22207,18761,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_53,Таштагольский район,Кемеровская область,urban_rural_rebalanced,35177,35177,0,5459,35177,29718,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_54,Славгородский район,Алтайский край,urban_rural_rebalanced,15973,15973,0,2479,15973,13494,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_55,Барнаульский (рц в г. Барнауле),Алтайский край,urban_rural_rebalanced,41054,41054,0,6371,41054,34683,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_56,Знаменский,Алтайский край,urban_rural_rebalanced,17348,17348,0,2692,17348,14656,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_57,Суетский район,Алтайский край,urban_rural_rebalanced,16387,16387,0,2543,16387,13844,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_58,Павловский район,Алтайский край,urban_rural_rebalanced,21224,21224,0,3294,21224,17930,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_59,Тюменцевский район,Алтайский край,urban_rural_rebalanced,21702,21702,0,3368,21702,18334,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_60,Косихинский район,Алтайский край,urban_rural_rebalanced,34445,34445,0,5345,34445,29100,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_61,Ельцовский район,Алтайский край,urban_rural_rebalanced,29013,29013,0,4502,29013,24511,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_62,Баевский район,Алтайский край,urban_rural_rebalanced,29645,29645,0,4601,29645,25044,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_64,Кузедеевский район,Кемеровская область,urban_rural_rebalanced,16892,16892,0,2621,16892,14271,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_65,Бурлинский район,Алтайский край,urban_rural_rebalanced,20228,20228,0,3139,20228,17089,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_66,Шелаболихинский район,Алтайский край,urban_rural_rebalanced,26362,26362,0,4091,26362,22271,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_67,Кытмановский район,Алтайский край,urban_rural_rebalanced,26333,26333,0,4087,26333,22246,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_68,Хабарский район,Алтайский край,urban_rural_rebalanced,24760,24760,0,3842,24760,20918,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_69,Краюшкинский район,Алтайский край,urban_rural_rebalanced,34655,34655,0,5378,34655,29277,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_70,Тогульский район,Алтайский край,urban_rural_rebalanced,21608,21608,0,3353,21608,18255,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_71,Карасукский район,Новосибирская область,urban_rural_rebalanced,28360,28360,0,4401,28360,23959,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_72,Каменский район,Алтайский край,urban_rural_rebalanced,34798,34798,0,5400,34798,29398,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_73,Панкрушихинский район,Алтайский край,urban_rural_rebalanced,27296,27296,0,4236,27296,23060,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_74,Тальменский район,Алтайский край,urban_rural_rebalanced,39516,39516,0,6132,39516,33384,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_75,Русско-Полянский,Омская область,urban_rural_rebalanced,16941,16941,0,2629,16941,14312,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_76,Сорокинский район,Алтайский край,urban_rural_rebalanced,42003,42003,0,6518,42003,35485,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_77,Здвинский район,Новосибирская область,urban_rural_rebalanced,31122,31122,0,4830,31122,26292,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_78,Веселовский район,Новосибирская область,urban_rural_rebalanced,21432,21432,0,3326,21432,18106,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_79,Прокопьевский район,Кемеровская область,urban_rural_rebalanced,29281,29281,0,4544,29281,24737,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_81,Краснозерский район,Новосибирская область,urban_rural_rebalanced,28442,28442,0,4414,28442,24028,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
1947,adm_1947_82,Андреевский район,Новосибирская область,urban_rural_rebalanced,25892,25892,0,4018,25892,21874,"Городское/сельское население 1947 перераспределено без изменения total; контрольный контур Лапердина без Тюмени, с ГААО."
